Strike,Type,OI,Volume
7320.0,Put,1035.0,2530.0
7500.0,Put,1570.0,804.0
7495.0,Put,78.0,827.0
7515.0,Put,62.0,19.0
7085.0,Call,0.0,1.0
7065.0,Put,111.0,4.0
7155.0,Call,1.0,0.0
7155.0,Put,246.0,13.0
7265.0,Call,0.0,0.0
7305.0,Call,9.0,6.0
7315.0,Put,277.0,1530.0
7305.0,Put,220.0,1020.0
7335.0,Put,271.0,2608.0
7315.0,Call,24.0,31.0
7535.0,Call,731.0,248.0
7565.0,Put,13.0,0.0
7545.0,Put,14.0,1.0
7655.0,Put,1.0,1.0
7645.0,Put,0.0,0.0
7645.0,Call,596.0,4.0
7685.0,Put,0.0,0.0
7755.0,Call,1.0,0.0
7745.0,Call,0.0,5.0
7790.0,Call,57.0,34.0
7785.0,Put,0.0,0.0
7785.0,Call,0.0,0.0
7790.0,Put,0.0,0.0
7190.0,Put,380.0,34.0
7630.0,Put,0.0,11.0
7320.0,Call,288.0,52.0
7340.0,Call,42.0,77.0
7575.0,Call,1222.0,4419.0
7390.0,Call,161.0,2907.0
7360.0,Call,149.0,211.0
7330.0,Call,98.0,898.0
7405.0,Put,628.0,4887.0
7615.0,Call,347.0,3569.0
7605.0,Call,392.0,15.0
7365.0,Call,32.0,475.0
7585.0,Put,13.0,0.0
7415.0,Put,403.0,4617.0
7355.0,Put,1230.0,3224.0
7730.0,Put,0.0,1.0
7725.0,Call,6.0,0.0
7710.0,Call,11.0,0.0
7650.0,Put,8.0,8.0
7530.0,Put,210.0,42.0
7625.0,Put,6.0,0.0
7625.0,Call,619.0,4067.0
7550.0,Call,2899.0,3449.0
7230.0,Call,24.0,3.0
7640.0,Put,0.0,5.0
7630.0,Call,507.0,92.0
7140.0,Call,7.0,2.0
7640.0,Call,645.0,0.0
7720.0,Put,0.0,0.0
7620.0,Put,2.0,0.0
7480.0,Put,171.0,152.0
7055.0,Put,139.0,6.0
7610.0,Call,208.0,23.0
7720.0,Call,3.0,0.0
7475.0,Call,1413.0,4648.0
7475.0,Put,377.0,199.0
7430.0,Call,631.0,9430.0
7130.0,Put,276.0,7.0
7490.0,Call,664.0,3175.0
7510.0,Put,110.0,93.0
7405.0,Call,161.0,7784.0
7635.0,Call,184.0,2001.0
7195.0,Call,1.0,2.0
7370.0,Call,432.0,698.0
7590.0,Call,783.0,410.0
7195.0,Put,70.0,79.0
7185.0,Call,1.0,4.0
7145.0,Call,0.0,0.0
7135.0,Put,104.0,25.0
7145.0,Put,114.0,515.0
7460.0,Call,1334.0,7577.0
7710.0,Put,0.0,0.0
7725.0,Put,0.0,0.0
7660.0,Call,474.0,23.0
7670.0,Put,1.0,0.0
7080.0,Put,334.0,62.0
7505.0,Call,486.0,3608.0
7600.0,Call,1766.0,1282.0
7675.0,Put,1.0,1.0
7670.0,Call,570.0,1018.0
7115.0,Put,30.0,6.0
7540.0,Call,550.0,516.0
7540.0,Put,84.0,15.0
7255.0,Call,0.0,1.0
7495.0,Call,673.0,1689.0
7120.0,Put,331.0,532.0
7110.0,Call,7.0,0.0
7090.0,Call,13.0,0.0
7225.0,Call,235.0,19.0
7175.0,Put,409.0,3623.0
7300.0,Put,3059.0,7363.0
7350.0,Call,655.0,287.0
7050.0,Call,110.0,1.0
7075.0,Put,143.0,52.0
7750.0,Put,1.0,0.0
7450.0,Call,1039.0,11299.0
7750.0,Call,217.0,0.0
7375.0,Put,2145.0,13123.0
7375.0,Call,870.0,1086.0
7170.0,Call,11.0,2.0
7280.0,Put,288.0,857.0
7100.0,Call,24.0,1.0
