Strike,Type,OI,Volume
7075.0,Put,530.0,431.0
7005.0,Put,12.0,1.0
7095.0,Put,198.0,127.0
7115.0,Put,70.0,61.0
7145.0,Put,112.0,125.0
7305.0,Call,2.0,5.0
7365.0,Call,49.0,113.0
7385.0,Call,149.0,416.0
7415.0,Call,249.0,944.0
7435.0,Call,307.0,1475.0
7405.0,Put,264.0,904.0
7415.0,Put,303.0,800.0
7485.0,Put,36.0,9.0
7455.0,Put,106.0,81.0
7465.0,Put,177.0,89.0
7485.0,Call,391.0,835.0
7645.0,Call,128.0,3.0
7375.0,Put,666.0,1677.0
7110.0,Put,133.0,168.0
7165.0,Call,2.0,2.0
7195.0,Put,310.0,375.0
7185.0,Call,22.0,4.0
7235.0,Put,191.0,295.0
7175.0,Call,18.0,1.0
7165.0,Put,73.0,64.0
7650.0,Call,935.0,176.0
7230.0,Call,70.0,1.0
7260.0,Put,404.0,694.0
7180.0,Put,552.0,523.0
7270.0,Call,10.0,1.0
7625.0,Put,0.0,0.0
7630.0,Call,214.0,5.0
7630.0,Put,5.0,0.0
7595.0,Call,338.0,11.0
7505.0,Put,104.0,2.0
7640.0,Put,0.0,0.0
7025.0,Put,365.0,231.0
7475.0,Call,942.0,2119.0
7730.0,Call,5.0,4.0
7460.0,Call,1463.0,2638.0
7265.0,Call,1.0,1.0
7530.0,Put,37.0,23.0
7430.0,Put,431.0,1014.0
7410.0,Call,243.0,1150.0
7370.0,Put,1139.0,1547.0
7360.0,Put,1599.0,1171.0
7130.0,Call,3.0,0.0
7130.0,Put,100.0,71.0
7040.0,Put,77.0,96.0
7075.0,Call,3.0,0.0
7365.0,Put,456.0,1067.0
7385.0,Put,420.0,1013.0
7515.0,Call,227.0,424.0
7555.0,Put,18.0,0.0
7555.0,Call,639.0,575.0
7715.0,Put,0.0,0.0
7715.0,Call,14.0,0.0
7245.0,Put,145.0,343.0
7590.0,Put,15.0,1.0
7580.0,Put,8.0,1.0
7500.0,Put,164.0,99.0
7500.0,Call,1303.0,3787.0
7225.0,Call,5.0,1.0
7505.0,Call,310.0,690.0
7615.0,Call,50.0,18.0
7565.0,Put,5.0,0.0
7115.0,Call,0.0,0.0
7420.0,Call,442.0,1417.0
7710.0,Put,0.0,0.0
7050.0,Call,3.0,5.0
7600.0,Call,1304.0,185.0
7700.0,Put,0.0,0.0
7690.0,Put,0.0,0.0
7675.0,Call,563.0,19.0
7650.0,Put,0.0,0.0
7575.0,Call,283.0,94.0
7040.0,Call,1.0,1.0
7210.0,Put,492.0,471.0
7210.0,Call,4.0,0.0
7570.0,Call,267.0,302.0
7335.0,Call,11.0,35.0
7675.0,Put,0.0,0.0
7670.0,Put,0.0,0.0
7680.0,Put,0.0,0.0
7600.0,Put,11.0,2.0
7450.0,Call,1013.0,3877.0
7185.0,Put,67.0,26.0
7205.0,Call,0.0,2.0
7270.0,Put,229.0,415.0
7560.0,Put,16.0,0.0
7425.0,Put,1707.0,2072.0
7380.0,Call,140.0,321.0
7200.0,Put,1383.0,1154.0
7120.0,Call,11.0,2.0
7480.0,Call,673.0,1660.0
7200.0,Call,33.0,5.0
7000.0,Put,374.0,248.0
7000.0,Call,7.0,2.0
7375.0,Call,291.0,967.0
7100.0,Put,1158.0,1279.0
7100.0,Call,5.0,3.0
